,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,EDGARURL,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
450,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",,0000100493,1935,https://www.nyse.com/quote/XNYS:TSN,/wiki/Tyson_Foods,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TSN&action=getcompany,"/wiki/Springdale,_Arkansas",30,Consumer Staples,3020,"Food, Beverage & Tobacco",302020,Food Products,30202030,Packaged Foods & Meats,"Producers of packaged foods including dairy products, fruit juices, meats, poultry, fish and pet foods."
451,UDR,"UDR, Inc.",Real Estate,Residential REITs,"Highlands Ranch, Colorado",2016-03-07,0000074208,1972,https://www.nyse.com/quote/XNYS:UDR,"/wiki/UDR,_Inc.",https://www.sec.gov/cgi-bin/browse-edgar?CIK=UDR&action=getcompany,"/wiki/Highlands_Ranch,_Colorado",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101060,Residential REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of residential properties including multifamily homes, apartments, manufactured homes and student housing properties"
452,ULTA,Ulta Beauty,Consumer Discretionary,Specialty Stores,"Bolingbrook, Illinois",2016-04-18,0001403568,1990,http://www.nasdaq.com/symbol/ulta,/wiki/Ulta_Beauty,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ULTA&action=getcompany,"/wiki/Bolingbrook,_Illinois",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504040,Specialty Stores,"Owners and operators of specialty retail stores not classified elsewhere. Includes jewelry stores, toy stores, office supply stores, health & vision care stores, and book & entertainment stores."
453,USB,U.S. Bancorp,Financials,Diversified Banks,"Minneapolis, Minnesota",,0000036104,1968,https://www.nyse.com/quote/XNYS:USB,/wiki/U.S._Bancorp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=USB&action=getcompany,"/wiki/Minneapolis,_Minnesota",40,Financials,4010,Banks,401010,Banks,40101010,Diversified Banks,"Large, geographically diverse banks with a national footprint whose revenues are derived primarily from conventional banking operations, have significant business activity in retail banking and small and medium corporate lending, and provide a diverse range of financial services. Excludes banks classified in the Regional Banks and Thrifts & Mortgage Finance Sub-Industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry."
454,UAA,Under Armour (Class A),Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2014-05-01,0001336917,1996,https://www.nyse.com/quote/XNYS:UAA,/wiki/Under_Armour,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UA&action=getcompany,"/wiki/Baltimore,_Maryland",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252030,"Textiles, Apparel & Luxury Goods",25203010,"Apparel, Accessories & Luxury Goods","Manufacturers of apparel, accessories & luxury goods. Includes companies primarily producing designer handbags, wallets, luggage, jewelry and watches. Excludes shoes classified in the Footwear Sub-Industry."
455,UA,Under Armour (Class C),Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Baltimore, Maryland",2016-04-08,0001336917,1996,https://www.nyse.com/quote/XNYS:UA,/wiki/Under_Armour,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UA&action=getcompany,"/wiki/Baltimore,_Maryland",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252030,"Textiles, Apparel & Luxury Goods",25203010,"Apparel, Accessories & Luxury Goods","Manufacturers of apparel, accessories & luxury goods. Includes companies primarily producing designer handbags, wallets, luggage, jewelry and watches. Excludes shoes classified in the Footwear Sub-Industry."
456,UNP,Union Pacific Corp,Industrials,Railroads,"Omaha, Nebraska",1957-03-04,0000100885,1862,https://www.nyse.com/quote/XNYS:UNP,/wiki/Union_Pacific_Corp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UNP&action=getcompany,"/wiki/Omaha,_Nebraska",20,Industrials,2030,Transportation,203040,Road & Rail,20304010,Railroads,Companies providing primarily goods and passenger rail transportation.
457,UAL,United Airlines Holdings,Industrials,Airlines,"Chicago, Illinois",2015-09-03,0000100517,1967,http://www.nasdaq.com/symbol/ual,/wiki/United_Airlines_Holdings,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UAL&action=getcompany,"/wiki/Chicago,_Illinois",20,Industrials,2030,Transportation,203020,Airlines,20302010,Airlines,Companies providing primarily passenger air transportation.
458,UNH,UnitedHealth Group Inc.,Health Care,Managed Health Care,"Minnetonka, Minnesota",1994-07-01,0000731766,1977,https://www.nyse.com/quote/XNYS:UNH,/wiki/UnitedHealth_Group_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UNH&action=getcompany,"/wiki/Minnetonka,_Minnesota",35,Health Care,3510,Health Care Equipment & Services,351020,Health Care Providers & Services,35102030,Managed Health Care,Owners and operators of Health Maintenance Organizations (HMOs) and other managed plans.
459,UPS,United Parcel Service,Industrials,Air Freight & Logistics,"Atlanta, Georgia",2002-07-22,0001090727,1907,https://www.nyse.com/quote/XNYS:UPS,/wiki/United_Parcel_Service,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UPS&action=getcompany,"/wiki/Atlanta,_Georgia",20,Industrials,2030,Transportation,203010,Air Freight & Logistics,20301010,Air Freight & Logistics,"Companies providing air freight transportation, courier and logistics services, including package and mail delivery and customs agents. Excludes those companies classified in the Airlines, Marine or Trucking Sub-Industries."
460,URI,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,"Stamford, Connecticut",2014-09-20,0001067701,1997,https://www.nyse.com/quote/XNYS:URI,"/wiki/United_Rentals,_Inc.",https://www.sec.gov/cgi-bin/browse-edgar?CIK=URI&action=getcompany,"/wiki/Stamford,_Connecticut",20,Industrials,2010,Capital Goods,201070,Trading Companies & Distributors,20107010,Trading Companies & Distributors,Trading companies and other distributors of industrial equipment and products.
461,UHS,Universal Health Services,Health Care,Health Care Facilities,"King of Prussia, Pennsylvania",2014-09-20,0000352915,1979,https://www.nyse.com/quote/XNYS:UHS,/wiki/Universal_Health_Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UHS&action=getcompany,"/wiki/King_of_Prussia,_Pennsylvania",35,Health Care,3510,Health Care Equipment & Services,351020,Health Care Providers & Services,35102020,Health Care Facilities,"Owners and operators of health care facilities, including hospitals, nursing homes, rehabilitation centers and animal hospitals."
462,UNM,Unum Group,Financials,Life & Health Insurance,"Chattanooga, Tennessee",1994-03-01,0000005513,1999,https://www.nyse.com/quote/XNYS:UNM,/wiki/Unum_Group,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UNM&action=getcompany,"/wiki/Chattanooga,_Tennessee",40,Financials,4030,Insurance,403010,Insurance,40301020,Life & Health Insurance,"Companies providing primarily life, disability, indemnity or supplemental health insurance. Excludes managed care companies classified in the Managed Health Care Sub-Industry."
463,VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,"San Antonio, Texas",,0001035002,1980,https://www.nyse.com/quote/XNYS:VLO,/wiki/Valero_Energy,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VLO&action=getcompany,"/wiki/San_Antonio,_Texas",10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102030,Oil & Gas Refining & Marketing,"Companies engaged in the refining and marketing of oil, gas and/or refined products not classified in the Integrated Oil & Gas or Independent Power Producers & Energy Traders Sub-Industries."
464,VAR,Varian Medical Systems,Health Care,Health Care Equipment,"Palo Alto, California",2007-02-12,0000203527,1948,https://www.nyse.com/quote/XNYS:VAR,/wiki/Varian_Medical_Systems,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VAR&action=getcompany,"/wiki/Palo_Alto,_California",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
465,VTR,Ventas Inc,Real Estate,Health Care REITs,"Chicago, Illinois",2009-03-04,0000740260,1998,https://www.nyse.com/quote/XNYS:VTR,/wiki/Ventas_Inc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VTR&action=getcompany,"/wiki/Chicago,_Illinois",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101050,Health Care REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of properties serving the health care industry, including hospitals, nursing homes, and assisted living properties."
466,VRSN,Verisign Inc.,Information Technology,Internet Services & Infrastructure,"Dulles, Virginia",2006-02-01,0001014473,1995,http://www.nasdaq.com/symbol/vrsn,/wiki/Verisign_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VRSN&action=getcompany,"/wiki/Dulles,_Virginia",45,Information Technology,4510,Software & Services,451020,IT Services,45102030,Internet Services & Infrastructure,Companies providing services and infrastructure for the internet industry including data centers and cloud networking and storage infrastructure. Also includes companies providing web hosting services. Excludes companies classified in the Software Industry.
467,VRSK,Verisk Analytics,Industrials,Research & Consulting Services,"Jersey City, New Jersey",2015-10-08,0001442145,1971,http://www.nasdaq.com/symbol/vrsk,/wiki/Verisk_Analytics,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VRSK&action=getcompany,"/wiki/Jersey_City,_New_Jersey",20,Industrials,2020,Commercial & Professional Services,202020,Professional Services,20202020,Research & Consulting Services,"Companies primarily providing research and consulting services to businesses and governments not classified elsewhere. Includes companies involved in management consulting services, architectural design, business information or scientific research, marketing, and testing & certification services. Excludes companies providing information technology consulting services classified in the IT Consulting & Other Services Sub-Industry."
468,VZ,Verizon Communications,Communication Services,Integrated Telecommunication Services,"New York, New York",1983-11-30,0000732712,1983 (1877),https://www.nyse.com/quote/XNYS:VZ,/wiki/Verizon_Communications,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VZ&action=getcompany,"/wiki/New_York,_New_York",50,Communication Services,5010,Telecommunication Services,501010,Diversified Telecommunication Services,50101020,Integrated Telecommunication Services,Operators of primarily fixed-line telecommunications networks and companies providing both wireless and fixed-line telecommunications services not classified elsewhere. Also includes internet service providers offering internet access to end users.
469,VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,"Cambridge, Massachusetts",2013-09-23,0000875320,1989,http://www.nasdaq.com/symbol/vrtx,/wiki/Vertex_Pharmaceuticals_Inc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VRTX&action=getcompany,"/wiki/Cambridge,_Massachusetts",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352010,Biotechnology,35201010,Biotechnology,"Companies primarily engaged in the research, development, manufacturing and/or marketing of products based on genetic analysis and genetic engineering. Includes companies specializing in protein-based therapeutics to treat human diseases. Excludes companies manufacturing products using biotechnology but without a health care application."
470,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,0000103379,1899,https://www.nyse.com/quote/XNYS:VFC,/wiki/VF_Corporation,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VFC&action=getcompany,"/wiki/Denver,_Colorado",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252030,"Textiles, Apparel & Luxury Goods",25203010,"Apparel, Accessories & Luxury Goods","Manufacturers of apparel, accessories & luxury goods. Includes companies primarily producing designer handbags, wallets, luggage, jewelry and watches. Excludes shoes classified in the Footwear Sub-Industry."
471,VIAC,ViacomCBS,Communication Services,Movies & Entertainment,"New York, New York",,0000813828,2019 (1952),http://www.nasdaq.com/symbol/viac,/wiki/ViacomCBS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VIAC&action=getcompany,"/wiki/New_York,_New_York",50,Communication Services,5020,Media & Entertainment,502020,Entertainment,50202010,Movies & Entertainment,"Companies that engage in producing and selling entertainment products and services, including companies engaged in the production, distribution and screening of movies and television shows, producers and distributors of music, entertainment theaters and sports teams. Also includes companies offering and/or producing entertainment content streamed online."
472,VTRS,Viatris,Health Care,Pharmaceuticals,"Pittsburgh, Pennsylvania",2004-04-23,0001792044,1961,http://www.nasdaq.com/symbol/vtrs,/wiki/Viatris,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VTRS&action=getcompany,/wiki/Pittsburgh,35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352020,Pharmaceuticals,35202010,Pharmaceuticals,"Companies engaged in the research, development or production of pharmaceuticals. Includes veterinary drugs."
473,V,Visa Inc.,Information Technology,Data Processing & Outsourced Services,"San Francisco, California",2009-12-21,0001403161,1958,https://www.nyse.com/quote/XNYS:V,/wiki/Visa_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=V&action=getcompany,"/wiki/San_Francisco,_California",45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services. Includes companies that provide services for back-office automation.
474,VNT,Vontier,Information Technology,Electronic Equipment & Instruments,"Raleigh, North Carolina",2020-10-09,0001786842,2019,https://www.nyse.com/quote/XNYS:VNT,/wiki/Vontier,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VNT&action=getcompany,"/wiki/Raleigh,_North_Carolina",45,Information Technology,4520,Technology Hardware & Equipment,452030,"Electronic Equipment, Instruments & Components",45203010,Electronic Equipment & Instruments,"Manufacturers of electronic equipment and instruments including analytical, electronic test and measurement instruments, scanner/barcode products, lasers, display screens, point-of-sales machines, and security system equipment."
